headline,label
অপহরণের ৫৮ দিন পর স্কুলছাত্রী উদ্ধার,1
সড়কে গেল দুই ভাইয়ের প্রাণ,1
ভোটচোর প্রতিহতের ডাক এরশাদের,1
জাতীয় পার্টির আমলে দেশে আইনের শাসন ছিল: জিএম কাদের,1
ড. কামাল-বি. চৌধুরীর লক্ষ্য– মামলা থেকে খালেদা জিয়াকে বাঁচানো:,1
মালয়েশিয়ায় ৫৫ বাংলাদেশিসহ ৩৩৮ বিদেশি কর্মী আটক,1
"নূপুর আছে মরিয়ম নেই, রাজহাঁসের বুকের ২ টুকরা মাংস নেই",1
সারাদেশে চলছে জাতীয় উন্নয়ন মেলা,1
টাঙ্গাইলে মার্কেটে আগুনে বেশকিছু দোকানের ক্ষয়ক্ষতি,1
আজীবন সম্মাননা পাচ্ছেন সুবীর নন্দী,1
‘ভুলে যাওয়া’ অর্থমন্ত্রীকে মনে করিয়ে দিলেন ছেলে,1
রাজনৈতিক নেতাকর্মীদের বিরুদ্ধে গায়েবি মামলা বন্ধে হাইকোর্টে রিট,1
বিএনপি নেতারা উন্মাদ হয়ে গেছে,1
দশ জেলায় নতুন জেলা প্রশাসক,1
দক্ষিণ আফ্রিকায় ঘোড়ার কবলে পড়ে বাংলাদেশি যুবক নিহত,1
চোর-বাটপারকে ভোট দিয়েন না : রাষ্ট্রপতি,1
প্রতিমা তৈরিতে ব্যস্ত কারিগররা,1
প্রবাসী স্বামীর টাকা আত্মসাতে স্ত্রীর কাণ্ড,1
ভাইয়ের বাড়িতে যাওয়া হলো না ব্যবসায়ীর,1
বিসিএস উত্তীর্ণ সিনথিয়া আদালতে বললেন প্রেম করে বিয়ে করেছি,1
ভিয়েতনামের মুখোমুখি হওয়ার আগে ফিনিশিং নিয়ে কাজ করবে বাংলাদেশ,1
১৮ বিল পাসে শেষ হলো সংসদের ২২তম অধিবেশন,1
সাতক্ষীরায় কলেজছাত্র হত্যা : ৪ জনের মৃত্যুদণ্ড,1
"এসকে সিনহা মনগড়া কথা বলেছেন ২০ সেপ্টেম্বর, ২০১৮ ১১:৩৮",1
২১ দিন পর চালু হলো ভৈরবের জব্বার জুট মিল,1
বাড়িতে ডেকে এনে বিবস্ত্র অবস্থায় ছবি তুলতো তারা,1
আপত্তিকর ছবি ছড়ানোয় কলেজ ছাত্রীর আত্মহত্যা,1
সাভার ট্যানারির জন্য ধলেশ্বরী দূষণের আশঙ্কা,1
মুশফিকের আউটে বিপদে বাংলাদেশ,1
ঘুষ নেওয়ার অভিযোগে দুদক কনস্টেবল বরখাস্ত,1
টেকনাফে চালু দেশের প্রথম সোলার পার্ক,1
"শ্রীমঙ্গলের চা-বাগানগুলোতে ডায়রিয়ার প্রকোপ, দুই জনের মৃত্যু",1
রোহিঙ্গা শিশুদের শিক্ষায় ২০০ কোটি টাকা অনুদান,1
এক বছরে ইয়াবা-গাঁজা এলো আরও বেশি,1
প্রবাসী আ.লীগের নির্বাচনী ভূমিকা নিয়ে স্পেনে সভা,1
চিকিৎসার পর নতুন ঘর পেলেন অসহায় মা-মেয়ে,1
কক্সবাজারে পাহাড় কেটে বিক্রির দায়ে নারীর কারাদণ্ড,1
"কবিরহাটে ট্রাকচাপায় শিশু নিহত, চালক আটক",1
"মামাবাড়িতে গিয়ে নিখোঁজ, তিন দিন পর মিললো শিশুর মরদেহ",1
"কামাল গংরা নির্বাচন চান না, অস্বাভাবিক সরকার চান : তথ্যমন্ত্রী",1
ডিএনসিসি প্যানেল মেয়রের মৃত্যুতে সাঈদ খোকনের শোক,1
ফারুকী হত্যা মামলার প্রতিবেদন ১২ নভেম্বর,1
কোটা সংস্কার সুপারিশ স্বাধীনতাবিরোধীদের আকাঙ্ক্ষার প্রতিফলন,1
জামায়াত নেতা ছিনতাই: অভিযুক্ত নেতার বিরুদ্ধে ব্যবস্থা নেবে আ. লীগ,1
ইবির বঙ্গবন্ধু চেয়ারের দায়িত্বে শামসুজ্জামান খান,1
অবৈধভাবে সিম বিতরণ : গ্রামীণফোনের কর্মকর্তাসহ আটক ২,1
টাঙ্গাইলে চোলাই মদসহ আটক ৫,1
"বিএমডিসিতে ভুয়া এমবিবিএস সনদ, দুদকের অভিযান",1
